Word,Count
brad,40
braeck,40
brainer,40
brains,40
brake,40
brakes,40
brandi,40
bread,1
breadcrumbs,40
breads,40
breadyou,40
breakdowns,40
breakfast,8
breakroom,40
breasts,40
breathe,40
breathing,40
breeze,8
breville,40
brghter,40
brick,5
bridge,40
briefly,40
brighter,40
brightest,40
brilliant,40
brilliantly,40
brimstone,40
bring,1
brings,1
brio,40
brisket,40
brittle,40
broiled,40
broiling,2
broils,40
brokedown,40
broken,3
brother,40
browning,1
brownouts,40
browns,40
brownspush,40
browser,40
bruise,40
brushing,40
bs,40
bubbled,2
bubbles,40
bubbly,40
bucci,40
buck,3
buddies,40
budge,40
budner,40
buen,40
buena,40
buffalo,40
builders,40
bulb,6
bulges,40
bulk,40
bulkiness,40
bulletproof,40
bumble,40
bummed,40
bumped,40
bumps,40
bumpy,40
bun,40
bundle,40
bureau,40
bureaucratic,40
burglar,40
burnedso,40
burning,2
burns,1
burnt,4
burritos,1
burs,40
burst,40
bursts,40
bus,40
bushing,40
busted,40
butcher,40
butthere,40
buttonit,40
buttonmakes,40
buyer,14
buyi,40
buyquality,40
buys,40
buzzed,40
buzzes,40
buzzing,3
bypass,40
bypassing,40
c,40
cabin,40
cabinet,1
cabinets,2
cabnets,40
cace,40
cafeterias,40
cage,40
caja,1
cake,40
caked,40
cakes,40
calculate,40
calculates,40
calibrate,40
calidad,40
calienten,40
callback,40
called,1
calling,5
callouts,40
calls,2
cambien,40
camera,40
cameras,40
camping,40
canadian,40
cancel,2
cancelation,40
canceled,40
cancelled,40
cancelling,40
cancerous,40
candid,40
candidate,40
candles,40
cannister,40
cans,40
capacitor,40
capacity,2
cappuccino,40
caption,40
capture,40
car,40
carbon,40
card,2
cards,40
carefree,40
caregiver,40
caregivers,40
careless,40
carelessness,40
cares,40
carless,40
carosel,40
carriage,40
carries,40
carry,1
carrying,40
cars,40
cart,1
cascade,40
cash,40
cashed,40
casio,40
casserole,40
cast,40
cat,40
catastrophe,40
catastrophic,40
catches,40
catching,1
cate,40
cater,40
catholic,40
cats,40
caught,6
cauliflower,40
caused,1
cautionary,40
cautions,40
cautiously,40
caveat,40
caveats,40
cavemen,40
cavernous,40
cbought,40
cc,40
cease,40
ceased,40
ceases,40
ceasing,40
cell,6
cellphone,40
cells,40
cellular,40
cement,40
censor,40
centering,40
centerpiece,40
centers,40
cents,40
cereal,40
cerealbowl,40
certifications,40
certified,40
cf,40
cfthis,40
chai,40
chain,40
chair,40
chairs,40
challenge,40
challenged,40
challenges,40
champ,40
changer,40
channels,40
characteristic,40
charcoal,40
charge,40
charged,40
charging,40
charm,6
chase,40
chasing,40
chassis,40
chat,10
chatroom,40
chatted,40
chattering,40
cheapening,40
cheapie,40
cheaping,40
cheated,40
checked,4
checklist,40
checks,40
cheerful,40
cheesy,40
chefman,40
chefs,40
chemical,4
chemically,40
chemicals,40
cherry,40
chic,40
chickens,40
chico,40
childhood,40
chili,40
chill,40
chilly,40
chime,3
chimes,40
chip,1
chipped,40
chirp,40
chocolate,5
chocolates,40
choir,40
chop,40
choppy,40
chops,40
chore,40
chores,40
christian,40
christmastime,40
chrome,2
chronic,40
chunk,40
chunks,40
chunky,40
ciento,40
cinch,40
cinnamon,40
circle,6
circuitry,40
circular,40
circulation,40
circumstance,40
circumvented,40
cited,40
city,3
claim,12
claiming,40
claims,40
clamp,40
clanging,40
clangs,40
clank,40
clanks,40
clarification,40
clarify,40
clarity,40
classes,40
classic,40
classification,40
clatters,40
cleaner,40
cleaners,40
cleanest,40
cleaneven,40
cleanliness,40
cleans,40
cleanthe,40
cleanupsetting,40
cleanyes,40
clearance,4
clearances,40
clearing,40
cleary,40
climbed,40
cling,40
clink,40
clinks,40
clips,40
clocks,40
clone,40
clooge,40
closes,2
cloth,2
clothes,40
cloud,40
clue,1
clueless,40
clunks,40
clunky,9
clutter,40
cluttered,40
coast,40
coat,40
coats,40
cob,40
cocoa,40
code,2
codes,40
coding,40
coffeemaker,40
coffin,40
coil,40
coincidental,40
coincidently,40
colddont,40
coldest,40
collage,40
collarbones,40
colleagues,40
collect,40
collecting,40
collections,40
collects,1
college,2
collided,40
color,2
colorado,40
coloration,40
colored,6
coloring,40
colors,3
colour,40
column,40
combi,40
combinationbefore,40
combinations,40
combined,1
combines,40
combining,40
combos,40
combustible,40
comfortably,40
comfy,40
comidas,40
commanding,40
commend,40
commenter,40
commenters,40
comming,40
commit,40
commodity,40
communicate,40
communication,40
como,40
compact,1
compactmicrowave,40
compactness,40
compacto,40
compair,40
companies,9
companion,40
company,1
compartment,40
compensate,40
compensated,40
compensation,40
compete,40
competing,40
competition,40
competitivo,40
complains,40
complaint,1
complaints,3
complements,40
completely,2
completes,40
completing,40
completion,40
complied,40
complimentary,40
comply,40
compra,40
comprar,40
compre,40
comprehend,40
comprehensive,40
compress,40
compression,40
compromise,40
compromised,40
compromising,40
computer,3
con,17
conceded,40
concentrate,40
concentrated,40
concept,40
conceptualize,40
concern,2
concert,40
conclude,40
concluded,40
conclusion,40
condemnation,40
condensation,5
condenses,40
condiciones,40
conditioning,40
conditionthat,40
condo,2
cones,40
confess,40
confidently,40
configurable,40
configuration,40
configured,40
configuring,40
confirmation,40
confusion,40
conjecture,40
conjunction,40
connection,8
connector,40
connoisseur,40
conocimiento,40
cons,10
consecutive,40
consenting,40
conserve,40
considerable,1
considerably,40
consideration,40
considerations,40
considers,40
consist,40
consistency,40
consmedic,40
constantly,2
constrained,40
constraint,40
constructioneasy,40
consume,40
consumer,1
consumers,40
consumes,40
contact,5
contacted,19
contactedtoshiba,40
contacting,5
contained,40
contemplating,40
contemporary,40
contenedores,40
content,40
contento,40
contents,40
continous,40
continued,1
continuedly,40
continuous,40
continuum,40
contortion,40
contract,40
contracted,40
contraption,40
contrasting,40
contributed,40
contributing,40
controllable,40
controlled,40
controller,40
controlling,40
convect,40
convectional,40
convectioncombo,40
convections,40
convenient,1
conveniently,40
convention,40
conventional,2
conversations,40
conversion,40
convert,40
converted,40
convertible,40
converting,40
convience,40
convienence,40
convoluted,40
cookbook,40
cookie,40
cookies,40
cookingif,40
cookingor,40
cooler,40
coooking,40
coordinates,40
copies,40
copious,40
copy,1
copying,40
cordial,40
core,40
corel,40
corelle,40
coronavirus,40
corporate,40
corporations,40
correcting,40
correctly,1
correlation,40
correspond,40
correspondence,40
corresponding,40
corroded,40
corroding,40
corrosion,40
corsori,40
cortesty,40
corvid,40
cosmetically,40
costed,40
costing,40
costly,40
costs,1
costumer,40
cotton,40
countdown,40
counteract,40
counterfeit,40
counterintuitive,40
counterspace,6
countertop,3
counting,40
counts,40
coupled,40
courteous,40
courtesy,40
cousin,40
cousins,40
coverage,40
coverings,40
covid,3
cpsc,40
cracked,1
cracking,40
crackle,40
crackled,40
crackling,40
cracks,40
craig,40
cramping,40
crank,40
crannies,40
crap,23
crappie,40
crappiest,40
crating,40
crawl,40
crayon,40
crazily,40
creak,40
creaks,40
cream,40
creamed,40
creamer,40
creamy,40
crease,40
create,2
creative,40
credibility,40
credit,18
credited,40
creditfor,40
credits,40
crickets,40
cried,40
crinkle,40
crisp,2
crisper,5
crispier,40
crispiness,40
crispness,40
critiqued,40
critter,40
crockpot,40
crockpots,40
croissants,40
crooked,40
crookedsome,40
crossing,40
crowded,40
crucial,40
crud,40
crude,40
crumbles,40
crunch,40
crunchy,40
crust,40
crusted,40
crusty,40
cryptic,40
crystals,40
csnt,40
csr,40
csrs,40
cst,40
cualquier,40
cuando,40
cuarteaduras,40
cubic,1
cubicle,40
cuenta,40
cuff,40
cuidado,40
cuisenart,40
cuisinart,40
culinary,40
culture,40
cumbersome,40
cumple,40
cumplido,40
cupbards,40
cupboards,40
cuppa,40
curious,40
curiously,40
curled,40
curry,40
curse,40
curtis,40
curve,18
curved,40
cus,40
cushioning,40
cust,40
custom,4
customer,9
customers,4
customize,40
cuteness,40
cutoff,40
cyber,40
da,40
dab,40
dado,40
daewoo,40
dagnabbit,40
dairy,40
damaged,1
damn,40
damp,2
dampening,40
dancing,40
dandy,40
danger,5
dangerous,20
dangerously,40
dangerousness,40
danish,40
darkened,40
darker,40
darling,40
darn,5
dash,40
data,40
date,1
dated,40
daugther,40
daunting,40
dawned,40
daylight,1
daylights,40
de,1
deactivated,40
dead,11
deadline,40
deadly,40
deadthis,40
dealbreaker,40
dealing,14
dear,40
death,40
debajo,40
debate,40
debris,40
dec,40
decal,40
decaying,40
deceiving,40
deceptive,40
decide,1
decipher,40
decision,5
decisive,40
deckers,40
declaring,40
declined,40
decor,40
decorate,40
decrease,40
decreasing,40
decter,40
dedicated,40
deducted,40
deducting,40
deeper,40
def,40
defeating,40
defect,1
defective,6
defense,40
defer,40
defiantly,40
deficient,40
defined,40
definetly,40
definite,1
definitive,40
defintely,40
deflating,40
deflects,40
defog,40
deformed,40
defosting,40
defroster,40
defrosts,40
deg,40
degraded,40
dehydration,40
del,40
delay,40
delaying,40
delays,40
deleted,40
deleting,40
deliberately,40
delicate,40
delicious,40
delight,40
delighted,40
delightful,40
delightfull,40
delivering,40
delivers,3
demand,40
demasiado,40
demo,40
demolition,40
denial,40
denied,40
denies,40
dented,1
deny,40
department,40
departments,40
depending,1
depends,40
depicts,40
depressed,40
deprivation,40
derby,40
descent,40
describedgreat,40
describing,40
deserve,40
deserved,40
designate,40
designer,40
designers,40
desire,40
desired,1
despair,40
desperate,40
desperately,40
destined,40
destroyed,1
destroying,40
detailsmatter,40
detal,40
detect,40
detector,40
detects,40
detent,40
deteriorated,40
detest,40
detracts,40
detriment,40
detroit,40
devastated,40
develop,1
developer,40
developing,40
develops,40
devicemoves,40
devolverlo,40
devoted,40
dia,40
diagnosis,40
diagonal,40
dial,1
dialed,40
dials,40
diamond,40
dice,40
dick,40
dictated,40
dictates,40
dictionary,40
die,1
diff,40
differ,40
differed,40
differences,40
difficulties,40
diffuser,40
diffusion,40
dificult,40
dig,40
digents,40
digest,40
digit,40
digress,40
diinner,40
dilatory,40
dilemma,40
diligent,40
dilithium,40
diluted,40
dimensionally,40
diminishing,40
diminutive,40
dimm,40
dimmer,40
diner,40
dinged,40
dingy,40
dining,40
dinky,40
dinners,1
dino,40
dinosaur,40
diode,40
direct,40
directed,3
directive,40
directs,40
dirt,40
disabling,40
disadvantage,40
disadvantages,40
disagreed,40
disappear,40
disappeared,40
disappoijting,40
disappointed,3
disappointing,13
disappointment,20
disappointments,40
disaster,1
disavows,40
disc,40
discard,40
discarded,40
discharge,40
disclaimer,40
disco,40
discolor,40
discolored,40
discomfortable,40
disconcerting,40
disconnect,40
disconnecting,40
discontinued,40
discounted,40
discounts,40
discouraging,40
discovering,40
discrepancy,40
discussion,40
disgrace,40
disgustingly,40
disintegrated,40
disintegrating,40
disjointed,40
disk,40
dislikes,40
dislocate,40
dislocates,40
dislodging,40
dismayed,40
disorienting,40
dispaly,40
displacement,40
displaying,40
displayyou,40
disply,40
disposal,40
dispose,40
disposing,40
disputed,40
disregarding,40
disregared,40
disrupt,40
dissapointing,40
dissatisfaction,40
dissatisfied,3
dissipated,40
dissolving,40
distinguish,40
distinguishable,40
distracted,40
distraction,40
distressed,40
distribute,40
distributed,40
distributer,40
distributes,40
disturbing,1
ditched,40
ditto,40
divergence,40
divided,40
division,40
divisions,40
divorced,40
diyb,40
dmensions,40
dnoise,40
dns,40
docked,40
documentation,3
documenting,40
doddery,40
dodged,40
doggie,40
dolls,40
dolly,40
dome,40
dominate,40
dominated,40
don,40
donate,40
donating,40
donde,40
doneness,40
dong,40
donness,40
donot,40
dood,40
doorcooks,40
doori,40
doornail,40
dope,40
dorections,40
dorie,40
dorm,1
dorms,40
dos,40
dose,40
dots,40
doubling,40
doubtfull,40
doubts,40
dough,40
downfall,40
downgrade,40
download,9
downloadable,40
downloaded,1
downloading,40
downright,40
downs,40
downside,40
downsides,40
downsizing,40
downward,40
doy,40
dozen,40
dozens,40
dr,40
dragging,40
dramatically,40
drawback,10
drawbacks,40
drawer,40
dreadful,40
dream,2
dressing,40
drew,40
dried,40
drier,40
drilled,40
drip,40
dripped,40
dripping,40
drippy,40
drive,7
drivelug,40
drivers,40
driveway,40
driving,40
drone,40
droplets,40
drops,40
drowning,40
drugged,40
drumsticks,40
drunk,40
dryer,40
dst,40
dull,40
dumber,40
dump,5
dumping,40
dunno,40
duo,40
duped,40
duper,40
durablevery,40
durn,40
dust,2
dusting,40
dying,2
dysfunctional,40
dyson,40
e,1
eager,40
eand,40
earned,1
earns,40
earshot,40
earth,40
eas,40
ease,1
easier,1
easy,5
easyto,40
eats,40
eay,40
ebay,40
echoes,40
ecomode,40
econobox,40
economic,40
economical,40
economically,40
economy,40
ecstatic,40
edamame,40
edible,40
edited,40
editing,40
editorial,40
editors,40
educated,40
eekthere,40
efectivo,40
effectiveeasy,40
effectiveness,40
effects,40
efficiency,40
efficient,12
efficiently,3
effortless,40
eg,8
egg,40
eggs,1
egregious,40
ehhh,40
eight,40
eighth,40
eighty,40
elaborate,40
elbow,40
elders,40
elec,40
elected,40
electrically,40
electromagnetic,40
electronically,40
elegance,40
elegante,40
elekcity,40
elementary,40
elephant,40
eleven,40
eligble,40
eligible,40
eliminated,40
eliminates,40
eliminating,40
elsa,40
elseworks,40
email,8
emailing,1
emails,40
embalaran,40
embarrassment,40
emerge,40
emergencies,40
emitted,40
emitting,40
emphasis,40
emphasize,40
emptying,40
enabling,40
enamelware,40
encanta,40
encanto,40
encased,40
encenderlo,40
enclosure,40
encompass,40
encontrado,40
encounter,40
encountered,40
encountering,40
endless,40
endlessly,40
endorsement,40
endure,40
enemy,40
engaged,40
engaging,40
engine,40
engineered,40
engulfing,40
enhanced,40
enhances,40
enjoy,1
enjoyable,40
enjoying,5
enjoys,40
enroute,40
ensures,40
ensuring,40
entail,40
entailed,40
entails,40
entering,8
enterprise,40
entertain,40
enthusiastically,40
entirely,15
entitled,40
entrap,40
entrees,40
entrega,40
entry,2
envelops,40
enviaron,40
environments,40
epacris,40
episode,40
equals,40
equip,40
equipo,40
equipped,40
equitable,40
era,40
eradicate,40
erases,40
erg,40
ergonomic,40
ergonomically,40
err,40
erratic,40
erratically,40
erroneously,40
error,3
errrr,40
erupting,40
escalate,40
escalated,40
escalation,40
escaped,40
escapes,40
escaping,40
esp,40
espacios,40
espera,40
esperaba,40
ess,40
essentials,40
esta,40
establish,40
estar,40
estate,40
estimate,40
estimated,40
estimates,40
etekcity,40
eternal,40
eternety,40
evaded,40
evaluation,40
evaporate,40
evaporates,40
evaporation,40
eve,40
evening,2
evenness,40
event,40
everthing,40
evident,40
evil,40
ewen,40
exaggerated,40
examination,40
examined,40
exaples,40
exasperated,40
exceeded,40
excelente,1
excellant,40
excellent,2
excels,40
excepting,40
exceptional,40
excess,1
excessively,40
exchanges,40
exchanging,40
excite,40
excitement,40
exciting,40
excluding,40
exclusions,40
excruciatingly,40
excuse,1
execute,40
execution,40
exelent,40
exercise,40
exhausting,40
existed,40
existent,40
existing,40
exists,40
exits,40
exorbitant,40
expectancy,40
expectations,3
expectativas,40
expelling,40
expenditure,40
expense,40
expenses,40
expensively,40
experiences,1
experiment,2
experimentation,40
experimented,40
experimenters,40
experiments,40
expert,40
experts,40
expiration,40
expired,40
expiring,40
explanations,40
explanatory,40
explicitly,40
explodes,40
explodewe,40
explore,40
explored,40
explorer,40
explosions,40
explosive,40
exponentially,40
exposing,40
exposure,40
express,7
expressing,40
expressway,40
exquisite,40
extemely,40
extenders,40
extends,40
extension,40
extensive,1
extensively,40
extent,40
exterior,5
exterminator,40
external,40
extinguish,40
extinguisher,40
extraordinarily,40
extras,40
extreemly,40
extreme,5
extremes,40
exuding,40
eyesight,40
fab,40
fabulosomuchas,40
fabulous,40
facebook,40
faced,40
facil,40
facilities,40
facility,40
factors,40
factthis,40
fad,40
fade,40
faded,1
failed,1
failings,40
faintly,40
fair,5
fairness,40
faith,40
faithful,40
fake,40
fallen,40
falls,40
familiarization,40
familiarized,40
families,40
famous,40
fantastic,18
faqs,40
far,1
faraday,40
farbarware,40
farberwaree,40
farberwave,40
farberwear,40
farbweware,40
farce,40
farerware,40
farm,40
fashioned,40
fast,1
fasten,40
fastener,40
fat,40
fate,40
fateful,40
father,40
faultless,40
faulty,13
faustian,40
fav,40
favor,1
favored,40
favorite,3
favorites,40
feather,40
featured,40
features,1
featuresattractive,40
feb,1
february,17
fed,40
fedex,40
fee,40
feed,40
feeding,40
feelaround,40
feelings,40
fees,40
felder,40
female,40
fence,40
fewer,1
fhe,40
fickered,40
fiddle,40
fiddly,40
fidget,40
field,40
fiesta,40
fifty,40
fight,3
figures,40
filament,40
file,1
filed,40
filets,40
filing,40
filled,2
fillets,40
finalized,40
finallly,40
financially,40
finches,40
finely,40
fingernail,40
fingernails,40
fingerprins,40
fingerprint,2
fingertip,40
finicky,40
finishes,3
fins,40
fios,40
fir,40
fire,6
fireball,40
fired,40
fires,40
fireworks,40
firsthand,40
firstly,40
firstworldproblems,40
fisher,40
fist,40
fitin,40
fits,4
fixed,2
fixes,40
fixings,40
fixture,40
fizzed,40
fizzled,40
fl,40
flabbergasted,40
flag,40
flagged,40
flagship,40
flaked,40
flakes,40
flakiness,40
flaking,3
flame,40
flames,9
flaming,40
flare,40
flashed,40
flashes,40
flashing,16
flatter,40
flattest,40
flavors,40
flew,40
flex,40
flexes,40
flexibility,40
flicker,9
flickered,40
flickering,6
flickers,6
flicking,40
flies,40
flimsier,40
fling,40
flings,40
flip,1
fliped,40
flipped,40
float,40
floats,40
floors,40
flops,40
flour,40
fluff,40
fluid,40
fluids,40
fluke,40
flummoxed,40
fluorescent,40
flyer,40
flying,1
fne,40
focaccia,40
focusing,40
focussed,40
fogs,40
folded,40
folk,40
follows,40
followup,40
fonction,40
font,1
foodi,40
foodie,40
foodso,40
fooled,40
foolish,40
foolproof,40
footprint,5
footprintnice,40
forced,40
forcefully,40
ford,40
foreign,40
foresee,40
foretold,40
forever,1
forewarned,40
forgetful,40
forgets,40
forgetting,40
forgive,40
forgiving,40
forgo,40
forgotten,2
formal,40
format,40
formation,40
former,40
forming,40
forms,40
formulating,40
forrecommend,40
fortunate,40
forwarded,40
forwarding,40
forwards,40
foryears,40
fought,40
foul,40
fraction,40
fragile,40
framing,40
frankenstein,40
freak,40
freaked,40
freaking,40
frees,40
freezers,40
frequency,40
fresh,1
freshman,40
fret,40
fricken,40
friction,40
fridge,4
frier,40
frig,40
friggin,40
frightening,40
frightens,40
frigidaire,1
frills,40
fringe,40
frisbee,40
fritter,40
fritz,40
frompower,40
fromtoshiba,40
fromwhen,40
fronted,40
fronts,40
frost,40
froze,40
frugal,40
frustrate,40
frustrating,1
frustration,3
frustrations,40
fudge,40
fulfillment,40
fulfills,40
fullness,40
fumble,40
fumbling,40
fumes,40
functionable,40
functionalities,40
functioned,1
functionit,40
funding,40
funds,40
funky,40
funneling,40
funniest,40
funny,2
funtions,40
furious,40
furthe,40
fuse,2
fuss,40
fussy,40
futility,40
futures,40
futz,40
fwd,40
fyrer,40
gadget,40
gadgets,40
gaffers,40
gain,40
gained,40
galanz,6
gallery,40
galley,1
gallon,40
galore,40
gamble,40
games,40
gapped,40
garagei,40
garbage,30
garbagecant,40
garlic,40
gas,40
gashed,40
gasped,40
gassing,40
gathered,40
gauge,40
gauges,40
gazillion,40
gd,40
gear,40
geared,40
gears,40
geee,40
geez,40
gem,40
gems,40
generate,40
generated,40
generates,40
generation,40
generic,40
gently,2
genuine,40
genuis,40
george,40
georgia,40
gerbils,40
geriatric,40
germ,40
ghastly,40
ghostly,40
giant,3
gifted,40
gifting,40
gimmic,40
gimmicks,40
ginormous,40
girls,40
gist,40
glare,40
glaringly,40
glasstray,40
glassware,40
glides,40
glitches,40
glitching,40
glitchy,40
globs,40
gloomy,40
glorified,40
gloss,40
glossy,40
glove,40
glowed,40
glue,40
gluing,40
gluten,40
gm,40
gmail,40
godawful,40
godsend,40
goingsuspect,40
goldberg,40
golding,40
golf,40
golpeado,40
goodbye,40
googled,40
gorilla,40
grab,2
grace,40
graced,40
gracias,40
gracious,40
grading,40
gradually,40
grain,40
grams,40
grande,2
grandfather,40
grandkids,40
grandma,40
grandmas,40
grandmother,1
grandmothers,40
grandparents,40
granite,40
granular,40
grapes,40
graphic,40
grasps,40
grass,40
grat,40
grate,40
gravel,40
gray,1
grayish,40
greased,40
great,1
greater,40
greatest,40
greatly,1
greedy,40
greenwashed,40
greeted,40
grew,40
grey,1
grief,40
grill,6
grime,40
grinder,40
grinding,13
grinds,40
grip,3
gripes,40
gripped,40
grippier,40
grips,40
grits,40
groans,40
grocery,40
grommets,40
groove,40
grooved,40
grossly,40
grounding,40
groups,40
growels,40
growing,40
growl,40
growling,40
growth,40
grudgingly,40
grumbles,40
grumbling,40
guang,40
guaranteeing,40
guarantees,40
guaranties,40
guard,1
guessed,40
guesstimate,40
guesswork,40
guest,40
guestimating,40
guideline,40
guidelines,40
guides,40
gulp,40
gummy,40
gun,40
gunk,40
gunked,40
gunmetal,40
guru,40
gusta,40
gustaron,40
gusto,40
guts,40
guy,4
guzzling,40
habe,40
habit,40
hace,40
hack,40
hadissues,40
hadnt,6
haha,40
hail,40
halfway,3
