Word,Count
binding,33
bingo,33
bird,33
birth,33
birthday,12
biscuits,10
bisque,33
bit,21
bite,33
bites,33
biting,33
bits,33
bitten,33
biweekly,33
bizarre,33
bla,33
black,6
blacked,33
blackened,33
blackndecker,33
blackout,33
blame,33
blamed,33
blaming,33
blank,15
blanket,33
blaring,33
blast,33
blasted,33
blasts,33
blatantly,33
blazing,10
bleach,33
bleached,33
blech,33
blemishes,33
blend,33
blender,10
blenders,33
blends,16
bless,33
blessing,33
blessings,33
blew,16
blind,10
blink,33
blinking,12
blinks,1
blissfully,33
blister,33
blistering,33
blob,33
block,33
blocking,33
blocks,1
bloody,33
blow,3
blown,23
blows,16
blueberries,33
bluetooth,1
bluish,33
blur,33
blurb,33
blurry,33
bmw,33
bnb,33
board,6
boards,33
boat,16
boats,33
body,1
bog,33
boil,9
boiled,1
boiling,1
boilling,33
boilover,33
boils,1
bold,16
bomb,1
bombarded,33
bone,33
boneless,33
bones,33
bonito,33
bonkers,33
bonus,25
bonuses,33
boo,33
book,11
booklet,16
books,33
bookshelf,33
boom,8
boomer,33
boooo,33
boost,33
boosts,33
boot,33
border,33
bore,1
boring,33
borrowed,1
bosch,33
bot,33
both,8
bother,4
bothered,27
bothering,33
bothers,33
bothersome,1
bothersum,33
bottle,33
bottom,5
bough,33
bought,6
bounce,33
bounced,33
bounces,33
bouncing,16
bouncy,33
bound,1
bowl,7
bowls,1
box,11
boxed,9
boxes,4
boxing,33
boy,12
boys,33
boyt,33
bpa,33
brace,12
bracelet,33
bracket,33
brackets,33
brad,33
braeck,33
brainer,33
brains,33
brake,33
brakes,33
brand,9
branded,1
brandi,33
brands,5
bread,19
breadcrumbs,33
breads,33
breadyou,33
break,12
breakdown,12
breakdowns,33
breaker,2
breakers,17
breakfast,26
breaking,12
breakroom,33
breaks,9
breast,12
breasts,33
breath,10
breathe,33
breathing,33
breeze,26
breville,33
brghter,33
brick,24
bridge,33
brief,1
briefly,33
bright,17
brighter,33
brightest,33
brightly,17
brightness,1
brilliant,33
brilliantly,33
brimstone,33
bring,19
bringing,10
brings,19
brio,33
brisket,33
brittle,33
broccoli,10
broil,14
broiled,33
broiler,6
broiling,21
broils,33
broke,15
brokedown,33
broken,22
brother,33
brought,5
brown,1
browned,1
brownies,1
browning,19
brownouts,33
browns,33
brownspush,33
browser,33
bruise,33
brush,1
brushed,10
brushing,33
brussels,16
bs,33
btw,8
bubble,12
bubbled,22
bubbles,33
bubbling,17
bubbly,33
bucci,33
buck,23
bucket,10
bucks,9
buddies,33
budge,33
budget,17
budner,33
buen,33
buena,33
bueno,10
buffalo,33
bug,12
buggy,1
bugs,4
build,9
builders,33
building,4
builds,15
buildup,10
built,13
bulb,25
bulbs,8
bulges,33
bulk,33
bulkiness,33
bulky,7
bullet,16
bulletproof,33
bum,1
bumble,33
bummed,33
bummer,2
bump,5
bumped,33
bumping,10
bumps,33
bumpy,33
bun,33
bunch,6
bundle,33
bureau,33
bureaucratic,33
burger,1
burglar,33
burn,7
burned,12
burnedso,33
burning,21
burns,21
burnt,24
burrito,8
burritos,19
burs,33
burst,33
bursts,33
bus,33
bushing,33
business,15
busted,33
busy,12
but,3
butcher,33
butt,10
butter,7
buttered,1
butthere,33
button,8
buttonit,33
buttonmakes,33
buttons,5
buy,14
buyer,28
buyers,13
buyi,33
buying,13
buyquality,33
buys,33
buzz,12
buzzed,33
buzzer,11
buzzes,33
buzzing,22
by,4
bypass,33
bypassing,33
c,33
ca,1
cabin,33
cabinet,19
cabinets,21
cable,5
cabnets,33
cace,33
cafeterias,33
cage,33
caja,19
cake,33
caked,33
cakes,33
calculate,33
calculates,33
calibrate,33
calidad,33
calienta,4
calienten,33
california,1
call,17
callback,33
called,19
calling,25
callouts,33
calls,21
cambien,33
came,6
camera,33
cameras,33
camper,2
camping,33
can,9
canadian,33
cancel,21
cancelation,33
canceled,33
cancelled,33
cancelling,33
cancer,12
cancerous,33
candid,33
candidate,33
candles,33
canning,1
cannister,33
cannot,12
cans,33
cant,6
capabilities,1
capability,4
capable,10
capacitor,33
capacity,21
cappuccino,33
caption,33
capture,33
car,33
carbon,33
card,22
cardboard,1
cards,33
care,10
cared,1
carefree,33
careful,12
carefully,5
caregiver,33
caregivers,33
careless,33
carelessness,33
cares,33
carless,33
carosel,33
carousel,8
carriage,33
carrier,1
carries,33
carry,18
carrying,33
cars,33
cart,19
carton,10
cascade,33
case,2
cases,1
cash,33
cashed,33
casing,17
casio,33
casserole,33
casseroles,16
cast,33
casually,1
cat,33
catastrophe,33
catastrophic,33
catch,17
catches,33
catching,19
cate,33
category,12
cater,33
catholic,33
cats,33
caught,25
cauliflower,33
cause,9
caused,20
causes,3
causing,15
caution,17
cautionary,33
cautions,33
cautious,12
cautiously,33
cave,5
caveat,33
caveats,33
caved,1
cavemen,33
cavernous,33
cavity,1
cbought,33
cc,33
cease,33
ceased,33
ceases,33
ceasing,33
ceiling,12
cell,25
cellphone,33
cells,33
cellular,33
cement,33
censor,33
center,10
centered,12
centering,33
centerpiece,33
centers,33
cents,33
century,10
ceramic,9
cereal,33
cerealbowl,33
certain,2
certainly,2
certificate,10
certifications,33
certified,33
cf,33
cfthis,33
chai,33
chain,33
chair,33
chairs,33
challenge,33
challenged,33
challenges,33
challenging,16
chamber,1
champ,33
chance,11
chances,10
change,1
changed,1
changer,33
changes,13
changing,8
channels,33
characteristic,33
characters,1
charcoal,33
charge,33
charged,33
charging,33
charity,17
charm,25
charred,12
chart,9
chase,33
chasing,33
chassis,33
chat,27
chatroom,33
chats,1
chatted,33
chattering,33
chatting,1
cheap,10
cheapening,33
cheaper,9
cheapest,10
cheapie,33
cheaping,33
cheaply,9
cheat,1
cheated,33
check,2
checked,24
checking,17
checklist,33
checks,33
cheep,1
cheerful,33
cheese,1
cheesy,33
chef,1
chefman,33
chefs,33
chemical,23
chemically,33
chemicals,33
cherry,33
chewy,1
chic,33
chick,1
chicken,3
chickens,33
chico,33
child,4
childhood,33
children,12
chili,33
chill,33
chilly,33
chime,23
chimes,33
china,9
chinese,8
chip,19
chipped,33
chipping,17
chips,17
chirp,33
chirps,1
chocolate,24
chocolates,33
choice,10
choices,14
choir,33
choose,5
choosing,6
chop,33
choppy,33
chops,33
chore,33
chores,33
chose,14
chosen,1
christian,33
christmas,8
christmastime,33
chrome,21
chronic,33
chunk,33
chunks,33
chunky,33
church,1
ciento,33
cinch,33
cinnamon,33
circle,25
circles,1
circuit,11
circuitry,33
circuits,12
circular,33
circulate,1
circulating,1
circulation,33
circumstance,33
circumstances,12
circumvented,33
cited,33
citizen,12
city,23
claim,28
claimed,10
claiming,33
claims,33
clamp,33
clanging,33
clangs,33
clank,33
clanks,33
clarification,33
clarify,33
clarity,33
class,16
classes,33
classic,33
classification,33
classroom,1
clatters,33
clean,16
cleaned,16
cleaner,33
cleaners,33
cleanest,33
cleaneven,33
cleaning,2
cleanliness,33
cleans,33
cleanthe,33
cleanup,10
cleanupsetting,33
cleanyes,33
clear,4
clearance,24
clearances,33
clearing,33
clearly,11
clears,16
cleary,33
click,14
clicked,17
clicking,8
clicks,10
climate,1
climbed,33
cling,33
clink,33
clinks,33
clips,33
clock,8
clocks,33
clone,33
clooge,33
close,5
closed,12
closely,8
closer,2
closes,21
closest,6
closet,1
closing,12
closure,1
cloth,21
clothes,33
cloud,33
club,10
clue,21
clueless,33
clumsy,10
clunking,6
clunks,33
clunky,27
clutter,33
cluttered,33
co,12
coast,33
coat,33
coated,16
coating,8
coats,33
cob,33
cocoa,33
coconut,1
code,21
codes,33
coding,33
coffee,7
coffeemaker,33
coffin,33
coil,33
coincidental,33
coincidently,33
cold,11
colddont,33
coldest,33
collage,33
collarbones,33
colleagues,33
collect,33
collecting,33
collection,12
collections,33
collects,21
college,21
collided,33
colon,1
color,21
colorado,33
coloration,33
colored,25
coloring,33
colors,23
colour,33
column,33
comb,10
combi,33
combination,10
combinationbefore,33
combinations,33
combine,1
combined,21
combines,33
combining,33
combo,16
combos,33
combustible,33
come,4
comes,6
comfee,4
comfortable,5
comfortably,33
comfy,33
comidas,33
coming,8
command,1
commanding,33
commands,5
commend,33
comment,16
commented,1
commenter,33
commenters,33
comments,10
commercial,10
comming,33
commission,12
commit,33
commodity,33
common,11
commonly,17
communicate,33
communication,33
como,33
compact,20
compactmicrowave,33
compactness,33
compacto,33
compair,33
companies,27
companion,33
company,18
comparable,12
compare,4
compared,14
comparing,14
comparison,10
compartment,33
compatibility,1
compatible,16
compensate,33
compensated,33
compensation,33
compete,33
competent,1
competing,33
competition,33
competitivo,33
competitors,16
complain,2
complained,4
complaining,16
complains,33
complaint,19
complaints,23
complements,33
complete,14
completed,6
completely,21
completes,33
completing,33
completion,33
complex,1
complicated,7
complied,33
complimentary,33
compliments,1
comply,33
component,1
components,1
compra,33
comprar,33
compre,33
comprehend,33
comprehensive,33
compress,33
compression,33
compromise,33
compromised,33
compromising,33
computer,23
computers,10
con,29
conceded,33
concentrate,33
concentrated,33
concept,33
conceptualize,33
concern,21
concerned,8
concerning,4
concerns,17
concert,33
conclude,33
concluded,33
conclusion,33
condemnation,33
condensation,24
condensed,12
condenses,33
condiciones,33
conditioning,33
conditions,10
conditionthat,33
condo,21
cones,33
confess,33
confidence,5
confident,1
confidently,33
configurable,33
configuration,33
configure,1
configured,33
configuring,33
confirm,4
confirmation,33
confirmed,16
confuse,1
confused,4
confuses,1
confusing,10
confusion,33
conjecture,33
conjunction,33
conked,1
connect,12
connected,8
connecting,16
connection,26
connections,12
connectivity,1
connector,33
connoisseur,33
conocimiento,33
cons,27
consecutive,33
consenting,33
consequently,10
conserve,33
consider,5
considerable,21
considerably,33
consideration,33
considerations,33
considered,9
considering,5
considers,33
consist,33
consistency,33
consistent,7
consistently,1
consmedic,33
constant,17
constantly,21
constrained,33
constraint,33
constructed,10
construction,1
constructioneasy,33
consult,12
consume,33
consumer,19
consumers,33
consumes,33
consuming,17
consumption,1
contact,25
contacted,30
contactedtoshiba,33
contacting,24
contacts,12
contained,33
container,11
containers,17
containing,1
contains,10
contemplating,33
contemporary,33
contenedores,33
content,33
contento,33
contents,33
continous,33
continually,9
continue,9
continued,21
continuedly,33
continues,9
continuing,17
continuous,33
continuously,6
continuum,33
contortion,33
contract,33
contracted,33
contraption,33
contrary,1
contrast,2
contrasting,33
contributed,33
contributing,33
control,2
controllable,33
controlled,33
controller,33
controlling,33
controls,17
conv,16
convect,33
convection,4
convectional,33
convectioncombo,33
convections,33
convenience,14
convenient,19
conveniently,33
convention,33
conventional,21
conversation,1
conversations,33
conversion,33
convert,33
converted,33
convertible,33
converting,33
convience,33
convienence,33
convinced,10
convoluted,33
cook,3
cookbook,33
cooked,4
cooker,1
cookie,33
cookies,33
cooking,13
cookingif,33
cookingor,33
cooks,16
cookware,8
cool,8
cooled,5
cooler,33
cooling,16
cools,1
coooking,33
coordinates,33
copies,33
copious,33
copper,1
copy,19
copying,33
cord,9
cordial,33
cords,1
core,33
corel,33
corelle,33
corn,1
cornbread,1
corner,1
corners,1
coronavirus,33
corporate,33
corporation,12
corporations,33
correct,10
corrected,8
correcting,33
correctly,20
correlation,33
correspond,33
correspondence,33
corresponding,33
corroded,33
corroding,33
corrosion,33
corsori,33
cortesty,33
corvid,33
cosmetic,12
cosmetically,33
cost,12
costco,1
costed,33
costing,33
costly,33
costs,21
costumer,33
cotton,33
could,6
couldnt,5
count,2
countdown,33
counter,18
counteract,33
counterfeit,33
counterintuitive,33
counters,13
counterspace,25
countertop,22
countertops,10
counting,33
countless,1
country,16
counts,33
couple,4
coupled,33
course,8
courteous,33
courtesy,33
cousin,33
cousins,33
cover,1
coverage,33
covered,11
covering,13
coverings,33
covers,1
covid,23
cpsc,33
crack,13
cracked,20
cracking,33
crackle,33
crackled,33
crackling,33
cracks,33
craftsmanship,10
craig,33
cramping,33
crank,33
crannies,33
crap,30
crapped,1
crappie,33
crappiest,33
crappy,4
crating,33
crawl,33
crayon,33
crazily,33
crazy,14
creak,33
creaks,33
cream,33
creamed,33
creamer,33
creamy,33
crease,33
create,21
created,1
creates,1
creating,10
creative,33
credibility,33
credit,29
credited,33
creditfor,33
credits,33
crickets,33
cried,33
crinkle,33
crisp,21
crisper,24
crispier,33
crispiness,33
crisping,16
crispness,33
crispy,9
criteria,16
critical,12
criticism,17
critique,1
critiqued,33
critter,33
crockpot,33
crockpots,33
croissants,33
crooked,33
crookedsome,33
cross,1
crossed,10
crossing,33
crowded,33
crucial,33
crud,33
crude,33
crumbles,33
crummy,10
crumpled,1
crunch,33
crunchy,33
crushed,10
crust,33
crusted,33
crusty,33
cryptic,33
crystals,33
csnt,33
csr,33
csrs,33
cst,33
cu,12
cualquier,33
cuando,33
cuarteaduras,33
cubby,1
cube,1
cubic,19
cubicle,33
cuenta,33
cuff,33
cuft,10
cuidado,33
cuisenart,33
cuisinart,33
culinary,33
culture,33
cumbersome,33
cumple,33
cumplido,33
cumulative,1
cup,5
cupbards,33
cupboard,10
cupboards,33
cuppa,33
cups,12
curious,33
curiously,33
curled,33
current,2
currently,1
curry,33
curse,33
curtis,33
curve,29
curved,33
cus,33
cushioning,33
cusinart,16
cust,33
custom,24
customer,26
customers,24
customize,33
cut,10
cute,12
cuteness,33
cutoff,33
cuts,12
cutting,9
cuz,1
cyber,33
cycle,4
cycles,10
cycling,16
d,12
da,33
dab,33
dad,10
dado,33
daewoo,33
dagnabbit,33
daily,1
dairy,33
damage,5
damaged,18
damages,12
damaging,1
damn,33
damned,12
damp,21
dampening,33
dance,12
dancing,33
dandy,33
dang,1
danger,24
dangerous,30
dangerously,33
dangerousness,33
danish,33
dark,9
darkened,33
darker,33
darling,33
darn,24
dash,33
data,33
date,19
dated,33
daughter,7
daughters,8
daugther,33
daunting,33
dawned,33
day,7
daylight,20
daylights,33
days,13
daytime,16
de,20
deactivated,33
dead,27
deadline,33
deadly,33
deadthis,33
deaf,1
deal,8
dealbreaker,33
dealer,12
dealing,28
deals,12
dealt,17
dear,33
death,33
debajo,33
debate,33
debating,1
debris,33
dec,33
decade,1
decades,16
decal,33
decaying,33
deceiving,33
december,15
decent,4
decently,16
deceptive,33
decide,19
decides,12
deciding,1
decipher,33
decision,24
decisions,12
decisive,33
decker,7
deckers,33
declaring,33
declined,33
decor,33
decorate,33
decrease,33
decreasing,33
decter,33
dedicated,33
deducted,33
deducting,33
deep,10
deeper,33
def,33
default,8
defaults,1
defeating,33
defeats,1
defect,21
defected,1
defective,25
defects,8
defense,33
defer,33
defiantly,33
deficient,33
definately,1
defined,33
definetly,33
definite,19
definitely,10
definitive,33
defintely,33
deflating,33
deflects,33
defog,33
deformed,33
defosting,33
defrost,10
defrosted,8
defroster,33
defrosting,14
defrosts,33
defunct,16
deg,33
degraded,33
degree,10
degrees,10
dehydration,33
del,33
delay,33
delaying,33
delays,33
deleted,33
deleting,33
deliberately,33
delicate,33
delicious,33
delight,33
delighted,33
delightful,33
delightfull,33
deliver,17
deliveries,10
delivering,33
delivers,23
delivery,10
demand,33
demasiado,33
demo,33
demolition,33
denial,33
denied,33
denies,33
dent,12
dented,19
denting,1
dents,7
deny,33
department,33
departments,33
depend,1
dependability,1
dependable,16
dependent,12
depending,19
depends,33
depicts,33
depot,1
depress,9
depressed,33
deprivation,33
depth,14
derby,33
descent,33
describe,1
described,8
describedgreat,33
describes,1
describing,33
description,4
descriptions,12
deserve,33
deserved,33
deserves,10
design,4
designate,33
designed,7
designer,33
designers,33
desire,33
desired,19
despair,33
desperate,33
desperately,33
despite,3
destination,12
destined,33
destroy,1
destroyed,19
destroying,33
destroys,1
detail,13
detailed,7
details,1
detailsmatter,33
detal,33
detect,33
detector,33
detects,33
detent,33
deteriorated,33
determine,2
determined,17
detest,33
detracts,33
detriment,33
detroit,33
devastated,33
develop,21
developed,6
developer,33
developing,33
development,17
develops,33
device,10
devicemoves,33
devices,8
devolverlo,33
devoted,33
dia,33
diagnosed,1
diagnosis,33
diagonal,33
dial,20
dialed,33
dials,33
diameter,14
diamond,33
dice,33
dick,33
dictated,33
dictates,33
dictionary,33
did,8
didnt,5
die,19
died,14
dies,5
diff,33
differ,33
differed,33
difference,11
differences,33
different,5
differently,16
difficult,4
difficulties,33
difficulty,1
diffuser,33
diffusion,33
dificult,33
dig,33
digents,33
digest,33
digit,33
digital,6
digits,17
digress,33
diinner,33
dilatory,33
dilemma,33
diligent,33
dilithium,33
diluted,33
dimension,16
dimensionally,33
dimensions,3
diminishing,33
diminutive,33
dimly,1
dimm,33
dimmed,17
dimmer,33
diner,33
ding,17
dinged,33
dinging,17
dings,12
dingy,33
dining,33
dinky,33
dinner,10
dinners,20
dino,33
dinosaur,33
dint,1
diode,33
dip,1
direct,33
directed,23
direction,12
directions,3
directive,33
directly,10
directs,33
dirt,33
dirty,12
disable,16
disabled,1
disabling,33
disadvantage,33
disadvantages,33
disagreed,33
disapointed,1
disappear,33
disappeared,33
disappoijting,33
disappoint,1
disappointed,23
disappointing,28
disappointment,30
disappointments,33
disassemble,1
disaster,21
disavows,33
disc,33
discard,33
discarded,33
discharge,33
disclaimer,33
disco,33
discolor,33
discolored,33
discomfortable,33
disconcerting,33
disconnect,33
disconnected,17
disconnecting,33
discontinue,1
discontinued,33
discount,2
discounted,33
discounts,33
discouraging,33
discover,1
discovered,6
discovering,33
discrepancy,33
discussion,33
disgrace,33
disgusted,17
disgusting,17
disgustingly,33
dish,1
dishes,17
dishwasher,13
disintegrated,33
disintegrating,33
disjointed,33
disk,33
dislike,2
disliked,1
dislikes,33
dislocate,33
dislocates,33
dislodged,17
dislodging,33
dismay,1
dismayed,33
disorienting,33
dispaly,33
displacement,33
display,1
displayed,10
displaying,33
displays,1
displayyou,33
displeased,12
disply,33
disposable,12
disposal,33
dispose,33
disposing,33
disputed,33
disregarding,33
disregared,33
disrupt,33
dissapointing,33
dissatisfaction,33
dissatisfied,23
dissipate,12
dissipated,33
dissolving,33
distance,1
distinctive,1
distinguish,33
distinguishable,33
distracted,33
distraction,33
distressed,33
distribute,33
distributed,33
distributer,33
distributes,33
distribution,12
disturb,1
disturbing,19
ditched,33
ditto,33
divergence,33
divided,33
division,33
divisions,33
divorced,33
diyb,33
dmensions,33
dnoise,33
dns,33
do,3
doa,12
docked,33
document,1
documentation,23
documented,1
documenting,33
doddery,33
dodged,33
does,6
doesnt,4
dog,8
doggie,33
dogs,10
doing,2
doll,12
dollar,17
dollars,13
dolls,33
dolly,33
dome,33
dominate,33
dominated,33
don,33
donate,33
donated,12
donating,33
donde,33
done,8
doneness,33
dong,33
donness,33
donot,33
dont,2
dood,33
doorbell,1
doorcooks,33
doori,33
doornail,33
doors,6
doorstep,16
dope,33
dorections,33
dorie,33
dorm,20
dorms,33
dos,33
dose,33
dot,10
dots,33
double,9
doubles,16
doubling,33
doubt,7
doubtfull,33
doubts,33
dough,33
downfall,33
downgrade,33
downgraded,1
downhill,12
download,27
downloadable,33
downloaded,19
downloading,33
downright,33
downs,33
downside,33
downsides,33
downsize,1
downsized,16
downsizing,33
downstairs,8
downward,33
doy,33
dozen,33
dozens,33
dr,33
drag,10
dragging,33
drain,12
dramatic,1
dramatically,33
draw,7
