Word,Count
coordinates,19
copies,19
copious,19
copying,19
cordial,19
core,19
corel,19
corelle,19
coronavirus,19
corporate,19
corporations,19
correcting,19
correctly,1
correlation,19
correspond,19
correspondence,19
corresponding,19
corroded,19
corroding,19
corrosion,19
corsori,19
cortesty,19
corvid,19
cosmetically,19
costed,19
costing,19
costly,19
costs,1
costumer,19
cotton,19
countdown,19
counteract,19
counterfeit,19
counterintuitive,19
counterspace,3
countertop,1
counting,19
counts,19
coupled,19
courteous,19
courtesy,19
cousin,19
cousins,19
coverage,19
coverings,19
covid,1
cpsc,19
cracked,1
cracking,19
crackle,19
crackled,19
crackling,19
cracks,19
craig,19
cramping,19
crank,19
crannies,19
crap,11
crappie,19
crappiest,19
crating,19
crawl,19
crayon,19
crazily,19
creak,19
creaks,19
cream,19
creamed,19
creamer,19
creamy,19
crease,19
create,1
creative,19
credibility,19
credit,8
credited,19
creditfor,19
credits,19
crickets,19
cried,19
crinkle,19
crisp,1
crisper,2
crispier,19
crispiness,19
crispness,19
critiqued,19
critter,19
crockpot,19
crockpots,19
croissants,19
crooked,19
crookedsome,19
crossing,19
crowded,19
crucial,19
crud,19
crude,19
crumbles,19
crunch,19
crunchy,19
crust,19
crusted,19
crusty,19
cryptic,19
crystals,19
csnt,19
csr,19
csrs,19
cst,19
cualquier,19
cuando,19
cuarteaduras,19
cubicle,19
cuenta,19
cuff,19
cuidado,19
cuisenart,19
cuisinart,19
culinary,19
culture,19
cumbersome,19
cumple,19
cumplido,19
cupbards,19
cupboards,19
cuppa,19
curious,19
curiously,19
curled,19
curry,19
curse,19
curtis,19
curve,8
curved,19
cus,19
cushioning,19
cust,19
custom,2
customer,4
customers,2
customize,19
cuteness,19
cutoff,19
cyber,19
da,19
dab,19
dado,19
daewoo,19
dagnabbit,19
dairy,19
damn,19
damp,1
dampening,19
dancing,19
dandy,19
danger,2
dangerous,9
dangerously,19
dangerousness,19
danish,19
darkened,19
darker,19
darling,19
darn,2
dash,19
data,19
dated,19
daugther,19
daunting,19
dawned,19
daylight,1
daylights,19
de,1
deactivated,19
dead,5
deadline,19
deadly,19
deadthis,19
dealbreaker,19
dealing,6
dear,19
death,19
debajo,19
debate,19
debris,19
dec,19
decal,19
decaying,19
deceiving,19
deceptive,19
decipher,19
decision,2
decisive,19
deckers,19
declaring,19
declined,19
decor,19
decorate,19
decrease,19
decreasing,19
decter,19
dedicated,19
deducted,19
deducting,19
deeper,19
def,19
defeating,19
defect,1
defective,3
defense,19
defer,19
defiantly,19
deficient,19
defined,19
definetly,19
definitive,19
defintely,19
deflating,19
deflects,19
defog,19
deformed,19
defosting,19
defroster,19
defrosts,19
deg,19
degraded,19
dehydration,19
del,19
delay,19
delaying,19
delays,19
deleted,19
deleting,19
deliberately,19
delicate,19
delicious,19
delight,19
delighted,19
delightful,19
delightfull,19
delivering,19
delivers,1
demand,19
demasiado,19
demo,19
demolition,19
denial,19
denied,19
denies,19
deny,19
department,19
departments,19
depends,19
depicts,19
depressed,19
deprivation,19
derby,19
descent,19
describedgreat,19
describing,19
deserve,19
deserved,19
designate,19
designer,19
designers,19
desire,19
despair,19
desperate,19
desperately,19
destined,19
destroying,19
detailsmatter,19
detal,19
detect,19
detector,19
detects,19
detent,19
deteriorated,19
detest,19
detracts,19
detriment,19
detroit,19
devastated,19
develop,1
developer,19
developing,19
develops,19
devicemoves,19
devolverlo,19
devoted,19
dia,19
diagnosis,19
diagonal,19
dial,1
dialed,19
dials,19
diamond,19
dice,19
dick,19
dictated,19
dictates,19
dictionary,19
diff,19
differ,19
differed,19
differences,19
difficulties,19
diffuser,19
diffusion,19
dificult,19
dig,19
digents,19
digest,19
digit,19
digress,19
diinner,19
dilatory,19
dilemma,19
diligent,19
dilithium,19
diluted,19
dimensionally,19
diminishing,19
diminutive,19
dimm,19
dimmer,19
diner,19
dinged,19
dingy,19
dining,19
dinky,19
dinners,1
dino,19
dinosaur,19
diode,19
direct,19
directed,1
directive,19
directs,19
dirt,19
disabling,19
disadvantage,19
disadvantages,19
disagreed,19
disappear,19
disappeared,19
disappoijting,19
disappointed,2
disappointing,6
disappointment,9
disappointments,19
disaster,1
disavows,19
disc,19
discard,19
discarded,19
discharge,19
disclaimer,19
disco,19
discolor,19
discolored,19
discomfortable,19
disconcerting,19
disconnect,19
disconnecting,19
discontinued,19
discounted,19
discounts,19
discouraging,19
discovering,19
discrepancy,19
discussion,19
disgrace,19
disgustingly,19
disintegrated,19
disintegrating,19
disjointed,19
disk,19
dislikes,19
dislocate,19
dislocates,19
dislodging,19
dismayed,19
disorienting,19
dispaly,19
displacement,19
displaying,19
displayyou,19
disply,19
disposal,19
dispose,19
disposing,19
disputed,19
disregarding,19
disregared,19
disrupt,19
dissapointing,19
dissatisfaction,19
dissatisfied,1
dissipated,19
dissolving,19
distinguish,19
distinguishable,19
distracted,19
distraction,19
distressed,19
distribute,19
distributed,19
distributer,19
distributes,19
ditched,19
ditto,19
divergence,19
divided,19
division,19
divisions,19
divorced,19
diyb,19
dmensions,19
dnoise,19
dns,19
docked,19
documentation,1
documenting,19
doddery,19
dodged,19
doggie,19
dolls,19
dolly,19
dome,19
dominate,19
dominated,19
don,19
donate,19
donating,19
donde,19
doneness,19
dong,19
donness,19
donot,19
dood,19
doorcooks,19
doori,19
doornail,19
dope,19
dorections,19
dorie,19
dorm,1
dorms,19
dos,19
dose,19
dots,19
doubling,19
doubtfull,19
doubts,19
dough,19
downfall,19
downgrade,19
download,4
downloadable,19
downloading,19
downright,19
downs,19
downside,19
downsides,19
downsizing,19
downward,19
doy,19
dozen,19
dozens,19
dr,19
dragging,19
dramatically,19
drawback,5
drawbacks,19
drawer,19
dreadful,19
dream,1
dressing,19
drew,19
dried,19
drier,19
drilled,19
drip,19
dripped,19
dripping,19
drippy,19
drive,3
drivelug,19
drivers,19
driveway,19
driving,19
drone,19
droplets,19
drops,19
drowning,19
drugged,19
drumsticks,19
drunk,19
dryer,19
dst,19
dull,19
dumber,19
dump,2
dumping,19
dunno,19
duo,19
duped,19
duper,19
durablevery,19
durn,19
dust,1
dusting,19
dying,1
dysfunctional,19
dyson,19
e,1
eager,19
eand,19
earned,1
earns,19
earshot,19
earth,19
eas,19
easy,2
easyto,19
eats,19
eay,19
ebay,19
echoes,19
ecomode,19
econobox,19
economic,19
economical,19
economically,19
economy,19
ecstatic,19
edamame,19
edible,19
edited,19
editing,19
editorial,19
editors,19
educated,19
eekthere,19
efectivo,19
effectiveeasy,19
effectiveness,19
effects,19
efficiency,19
efficient,6
efficiently,1
effortless,19
eg,4
egg,19
egregious,19
ehhh,19
eight,19
eighth,19
eighty,19
elaborate,19
elbow,19
elders,19
elec,19
elected,19
electrically,19
electromagnetic,19
electronically,19
elegance,19
elegante,19
elekcity,19
elementary,19
elephant,19
eleven,19
eligble,19
eligible,19
eliminated,19
eliminates,19
eliminating,19
elsa,19
elseworks,19
email,4
emailing,1
emails,19
embalaran,19
embarrassment,19
emerge,19
emergencies,19
emitted,19
emitting,19
emphasis,19
emphasize,19
emptying,19
enabling,19
enamelware,19
encanta,19
encanto,19
encased,19
encenderlo,19
enclosure,19
encompass,19
encontrado,19
encounter,19
encountered,19
encountering,19
endless,19
endlessly,19
endorsement,19
endure,19
enemy,19
engaged,19
engaging,19
engine,19
engineered,19
engulfing,19
enhanced,19
enhances,19
enjoy,1
enjoyable,19
enjoying,2
enjoys,19
enroute,19
ensures,19
ensuring,19
entail,19
entailed,19
entails,19
entering,4
enterprise,19
entertain,19
enthusiastically,19
entirely,7
entitled,19
entrap,19
entrees,19
entrega,19
entry,1
envelops,19
enviaron,19
environments,19
epacris,19
episode,19
equals,19
equip,19
equipo,19
equipped,19
equitable,19
era,19
eradicate,19
erases,19
erg,19
ergonomic,19
ergonomically,19
err,19
erratic,19
erratically,19
erroneously,19
error,1
errrr,19
erupting,19
escalate,19
escalated,19
escalation,19
escaped,19
escapes,19
escaping,19
esp,19
espacios,19
espera,19
esperaba,19
ess,19
essentials,19
esta,19
establish,19
estar,19
estate,19
estimate,19
estimated,19
estimates,19
etekcity,19
eternal,19
eternety,19
evaded,19
evaluation,19
evaporate,19
evaporates,19
evaporation,19
eve,19
evening,1
evenness,19
event,19
everthing,19
evident,19
evil,19
ewen,19
exaggerated,19
examination,19
examined,19
exaples,19
exasperated,19
exceeded,19
excellant,19
excellent,1
excels,19
excepting,19
exceptional,19
excess,1
excessively,19
exchanges,19
exchanging,19
excite,19
excitement,19
exciting,19
excluding,19
exclusions,19
excruciatingly,19
excuse,1
execute,19
execution,19
exelent,19
exercise,19
exhausting,19
existed,19
existent,19
existing,19
exists,19
exits,19
exorbitant,19
expectancy,19
expectations,1
expectativas,19
expelling,19
expenditure,19
expense,19
expenses,19
expensively,19
experiences,1
experiment,1
experimentation,19
experimented,19
experimenters,19
experiments,19
expert,19
experts,19
expiration,19
expired,19
expiring,19
explanations,19
explanatory,19
explicitly,19
explodes,19
explodewe,19
explore,19
explored,19
explorer,19
explosions,19
explosive,19
exponentially,19
exposing,19
exposure,19
express,3
expressing,19
expressway,19
exquisite,19
extemely,19
extenders,19
extends,19
extension,19
extensively,19
extent,19
exterior,2
exterminator,19
external,19
extinguish,19
extinguisher,19
extraordinarily,19
extras,19
extreemly,19
extreme,2
extremes,19
exuding,19
eyesight,19
fab,19
fabulosomuchas,19
fabulous,19
facebook,19
faced,19
facil,19
facilities,19
facility,19
factors,19
factthis,19
fad,19
fade,19
faded,1
failings,19
faintly,19
fair,2
fairness,19
faith,19
faithful,19
fake,19
fallen,19
falls,19
familiarization,19
familiarized,19
families,19
famous,19
fantastic,9
faqs,19
faraday,19
farbarware,19
farberwaree,19
farberwave,19
farberwear,19
farbweware,19
farce,19
farerware,19
farm,19
fashioned,19
fasten,19
fastener,19
fat,19
fate,19
fateful,19
father,19
faultless,19
faulty,6
faustian,19
fav,19
favor,1
favored,19
favorite,1
favorites,19
feather,19
featured,19
featuresattractive,19
february,8
fed,19
fedex,19
fee,19
feed,19
feeding,19
feelaround,19
feelings,19
fees,19
felder,19
female,19
fence,19
fhe,19
fickered,19
fiddle,19
fiddly,19
fidget,19
field,19
fiesta,19
fifty,19
fight,1
figures,19
filament,19
filed,19
filets,19
filing,19
filled,1
fillets,19
finalized,19
finallly,19
financially,19
finches,19
finely,19
fingernail,19
fingernails,19
fingerprins,19
fingerprint,1
fingertip,19
finicky,19
finishes,1
fins,19
fios,19
fir,19
fire,3
fireball,19
fired,19
fires,19
fireworks,19
firsthand,19
firstly,19
firstworldproblems,19
fisher,19
fist,19
fitin,19
fits,2
fixed,1
fixes,19
fixings,19
fixture,19
fizzed,19
fizzled,19
fl,19
flabbergasted,19
flag,19
flagged,19
flagship,19
flaked,19
flakes,19
flakiness,19
flaking,1
flame,19
flames,4
flaming,19
flare,19
flashed,19
flashes,19
flashing,7
flatter,19
flattest,19
flavors,19
flew,19
flex,19
flexes,19
flexibility,19
flicker,4
flickered,19
flickering,3
flickers,3
flicking,19
flies,19
flimsier,19
fling,19
flings,19
fliped,19
flipped,19
float,19
floats,19
floors,19
flops,19
flour,19
fluff,19
fluid,19
fluids,19
fluke,19
flummoxed,19
fluorescent,19
flyer,19
flying,1
fne,19
focaccia,19
focusing,19
focussed,19
fogs,19
folded,19
folk,19
follows,19
followup,19
fonction,19
foodi,19
foodie,19
foodso,19
fooled,19
foolish,19
foolproof,19
footprint,2
footprintnice,19
forced,19
forcefully,19
ford,19
foreign,19
foresee,19
foretold,19
forever,1
forewarned,19
forgetful,19
forgets,19
forgetting,19
forgive,19
forgiving,19
forgo,19
forgotten,1
formal,19
format,19
formation,19
former,19
forming,19
forms,19
formulating,19
forrecommend,19
fortunate,19
forwarded,19
forwarding,19
forwards,19
foryears,19
fought,19
foul,19
fraction,19
fragile,19
framing,19
frankenstein,19
freak,19
freaked,19
freaking,19
frees,19
freezers,19
frequency,19
freshman,19
fret,19
fricken,19
friction,19
fridge,2
frier,19
frig,19
friggin,19
frightening,19
frightens,19
frills,19
fringe,19
frisbee,19
fritter,19
fritz,19
frompower,19
fromtoshiba,19
fromwhen,19
fronted,19
fronts,19
frost,19
froze,19
frugal,19
frustrate,19
frustrating,1
frustration,1
frustrations,19
fudge,19
fulfillment,19
fulfills,19
fullness,19
fumble,19
fumbling,19
fumes,19
functionable,19
functionalities,19
functioned,1
functionit,19
funding,19
funds,19
funky,19
funneling,19
funniest,19
funny,1
funtions,19
furious,19
furthe,19
fuse,1
fuss,19
fussy,19
futility,19
futures,19
futz,19
fwd,19
fyrer,19
gadget,19
gadgets,19
gaffers,19
gain,19
gained,19
galanz,3
gallery,19
galley,1
gallon,19
galore,19
gamble,19
games,19
gapped,19
garagei,19
garbage,14
garbagecant,19
garlic,19
gas,19
gashed,19
gasped,19
gassing,19
gathered,19
gauge,19
gauges,19
gazillion,19
gd,19
gear,19
geared,19
gears,19
geee,19
geez,19
gem,19
gems,19
generate,19
generated,19
generates,19
generation,19
generic,19
gently,1
genuine,19
genuis,19
george,19
georgia,19
gerbils,19
geriatric,19
germ,19
ghastly,19
ghostly,19
giant,1
gifted,19
gifting,19
gimmic,19
gimmicks,19
ginormous,19
girls,19
gist,19
glare,19
glaringly,19
glasstray,19
glassware,19
glides,19
glitches,19
glitching,19
glitchy,19
globs,19
gloomy,19
glorified,19
gloss,19
glossy,19
glove,19
glowed,19
glue,19
gluing,19
gluten,19
gm,19
gmail,19
godawful,19
godsend,19
goingsuspect,19
goldberg,19
golding,19
golf,19
golpeado,19
goodbye,19
googled,19
gorilla,19
grab,1
grace,19
graced,19
gracias,19
gracious,19
grading,19
gradually,19
grain,19
grams,19
grande,1
grandfather,19
grandkids,19
grandma,19
grandmas,19
grandmothers,19
grandparents,19
granite,19
granular,19
grapes,19
graphic,19
grasps,19
grass,19
grat,19
grate,19
gravel,19
grayish,19
greased,19
great,1
greater,19
greatest,19
greedy,19
greenwashed,19
greeted,19
grew,19
grief,19
grill,3
grime,19
grinder,19
grinding,6
grinds,19
grip,1
gripes,19
gripped,19
grippier,19
grips,19
grits,19
groans,19
grocery,19
grommets,19
groove,19
grooved,19
grossly,19
grounding,19
groups,19
growels,19
growing,19
growl,19
growling,19
growth,19
grudgingly,19
grumbles,19
grumbling,19
guang,19
guaranteeing,19
guarantees,19
guaranties,19
guessed,19
guesstimate,19
guesswork,19
guest,19
guestimating,19
guideline,19
guidelines,19
guides,19
gulp,19
gummy,19
gun,19
gunk,19
gunked,19
gunmetal,19
guru,19
gusta,19
gustaron,19
gusto,19
guts,19
guy,2
guzzling,19
habe,19
habit,19
hace,19
hack,19
hadissues,19
hadnt,3
haha,19
hail,19
halfway,1
hallmark,19
hallway,19
ham,19
hamburgers,19
handbook,19
handed,19
handedly,19
handicapped,19
handshake,19
handy,3
handyman,19
hangs,19
happened,3
happier,4
har,19
hardest,19
hardship,19
harness,19
harrassing,19
harsh,19
harshly,19
hash,19
hastily,19
hat,19
hates,19
hating,19
hatred,19
havnt,19
hawk,19
haya,19
haywire,19
hazard,4
hazardous,19
hazards,19
hb,19
headache,3
headaches,19
headed,19
heads,19
healed,19
healthier,19
heap,19
heartbeat,19
heartily,19
heater,19
heatscapes,19
heatwave,19
heaven,19
heavenly,19
hefty,19
hell,4
helping,19
helplessly,19
helpline,19
hermoso,19
heroes,19
hesitant,19
hesitate,2
